,exp_name,env_name,seed,metric,env_step,value
2962,xqc,h1-slide-v0,9,avg_return,300000.0,144.5693474397072
2963,xqc,h1-slide-v0,9,avg_return,400000.0,309.30407215379273
2964,xqc,h1-slide-v0,9,avg_return,500000.0,379.48176508444385
2965,xqc,h1-slide-v0,9,avg_return,600000.0,412.3157607645265
2966,xqc,h1-slide-v0,9,avg_return,700000.0,509.2364495732828
2967,xqc,h1-slide-v0,9,avg_return,800000.0,540.7197866178049
2968,xqc,h1-slide-v0,9,avg_return,900000.0,555.9721302123259
2969,xqc,h1-slide-v0,9,avg_return,1000000.0,575.4054697965048
2970,xqc,h1-stair-v0,0,avg_return,0.0,2.262796279540108
2971,xqc,h1-stair-v0,0,avg_return,100000.0,36.77136984607809
2972,xqc,h1-stair-v0,0,avg_return,200000.0,82.38016271220768
2973,xqc,h1-stair-v0,0,avg_return,300000.0,327.3417258232311
2974,xqc,h1-stair-v0,0,avg_return,400000.0,410.8445780589633
2975,xqc,h1-stair-v0,0,avg_return,500000.0,369.44874475818864
2976,xqc,h1-stair-v0,0,avg_return,600000.0,459.3874571219132
2977,xqc,h1-stair-v0,0,avg_return,700000.0,473.5035451266977
2978,xqc,h1-stair-v0,0,avg_return,800000.0,492.37253322714525
2979,xqc,h1-stair-v0,0,avg_return,900000.0,512.5211923227214
2980,xqc,h1-stair-v0,0,avg_return,1000000.0,523.9795353688302
2981,xqc,h1-stair-v0,1,avg_return,0.0,3.5105660131787886
2982,xqc,h1-stair-v0,1,avg_return,100000.0,37.17827021085758
2983,xqc,h1-stair-v0,1,avg_return,200000.0,44.918843767234605
2984,xqc,h1-stair-v0,1,avg_return,300000.0,64.67917291122737
2985,xqc,h1-stair-v0,1,avg_return,400000.0,292.7069089262112
2986,xqc,h1-stair-v0,1,avg_return,500000.0,378.5116500741649
2987,xqc,h1-stair-v0,1,avg_return,600000.0,456.14512194247953
2988,xqc,h1-stair-v0,1,avg_return,700000.0,452.45617020357514
2989,xqc,h1-stair-v0,1,avg_return,800000.0,488.7916775839707
2990,xqc,h1-stair-v0,1,avg_return,900000.0,477.9720536641851
2991,xqc,h1-stair-v0,1,avg_return,1000000.0,542.7633143277559
2992,xqc,h1-stair-v0,2,avg_return,0.0,1.9893062530173269
2993,xqc,h1-stair-v0,2,avg_return,100000.0,45.62127292709384
2994,xqc,h1-stair-v0,2,avg_return,200000.0,66.83080772264107
2995,xqc,h1-stair-v0,2,avg_return,300000.0,110.41183132133948
2996,xqc,h1-stair-v0,2,avg_return,400000.0,184.8973486203823
2997,xqc,h1-stair-v0,2,avg_return,500000.0,310.0381980669853
2998,xqc,h1-stair-v0,2,avg_return,600000.0,348.79381863883816
2999,xqc,h1-stair-v0,2,avg_return,700000.0,489.2081889745005
3000,xqc,h1-stair-v0,2,avg_return,800000.0,525.588335036373
3001,xqc,h1-stair-v0,2,avg_return,900000.0,597.2220201060557
3002,xqc,h1-stair-v0,2,avg_return,1000000.0,620.2495470527568
3003,xqc,h1-stair-v0,3,avg_return,0.0,1.7797319773874567
3004,xqc,h1-stair-v0,3,avg_return,100000.0,39.89354452155482
3005,xqc,h1-stair-v0,3,avg_return,200000.0,64.26402119326222
3006,xqc,h1-stair-v0,3,avg_return,300000.0,61.80580827864968
3007,xqc,h1-stair-v0,3,avg_return,400000.0,92.77065447380969
3008,xqc,h1-stair-v0,3,avg_return,500000.0,351.1649038132156
3009,xqc,h1-stair-v0,3,avg_return,600000.0,330.06464809484555
3010,xqc,h1-stair-v0,3,avg_return,700000.0,408.05233415499504
3011,xqc,h1-stair-v0,3,avg_return,800000.0,421.20959155292223
3012,xqc,h1-stair-v0,3,avg_return,900000.0,472.7069375511886
3013,xqc,h1-stair-v0,3,avg_return,1000000.0,488.1676458522922
3014,xqc,h1-stair-v0,4,avg_return,0.0,3.027866178823752
3015,xqc,h1-stair-v0,4,avg_return,100000.0,35.88408703084381
3016,xqc,h1-stair-v0,4,avg_return,200000.0,85.2614480642122
3017,xqc,h1-stair-v0,4,avg_return,300000.0,156.5700509211801
3018,xqc,h1-stair-v0,4,avg_return,400000.0,274.1069651130906
3019,xqc,h1-stair-v0,4,avg_return,500000.0,379.4580553702335
3020,xqc,h1-stair-v0,4,avg_return,600000.0,406.08543218421295
3021,xqc,h1-stair-v0,4,avg_return,700000.0,441.3255599362639
3022,xqc,h1-stair-v0,4,avg_return,800000.0,465.52603713725136
3023,xqc,h1-stair-v0,4,avg_return,900000.0,467.6715486759499
3024,xqc,h1-stair-v0,4,avg_return,1000000.0,472.98740741785025
3025,xqc,h1-stair-v0,5,avg_return,0.0,7.195725762980809
3026,xqc,h1-stair-v0,5,avg_return,100000.0,41.707427050601034
3027,xqc,h1-stair-v0,5,avg_return,200000.0,128.74756616177203
3028,xqc,h1-stair-v0,5,avg_return,300000.0,355.8055992936828
3029,xqc,h1-stair-v0,5,avg_return,400000.0,409.04384659356936
3030,xqc,h1-stair-v0,5,avg_return,500000.0,445.0772435062787
3031,xqc,h1-stair-v0,5,avg_return,600000.0,456.6617249525455
3032,xqc,h1-stair-v0,5,avg_return,700000.0,443.0149058679132
3033,xqc,h1-stair-v0,5,avg_return,800000.0,461.43571489690095
3034,xqc,h1-stair-v0,5,avg_return,900000.0,508.5147267219101
3035,xqc,h1-stair-v0,5,avg_return,1000000.0,518.0064651259077
3036,xqc,h1-stair-v0,6,avg_return,0.0,1.3395119483064626
3037,xqc,h1-stair-v0,6,avg_return,100000.0,48.53239510746883
3038,xqc,h1-stair-v0,6,avg_return,200000.0,46.740605755641454
3039,xqc,h1-stair-v0,6,avg_return,300000.0,68.12948793997256
3040,xqc,h1-stair-v0,6,avg_return,400000.0,172.1089930087155
3041,xqc,h1-stair-v0,6,avg_return,500000.0,295.0254176922066
3042,xqc,h1-stair-v0,6,avg_return,600000.0,278.40725125509533
3043,xqc,h1-stair-v0,6,avg_return,700000.0,390.62084433053786
3044,xqc,h1-stair-v0,6,avg_return,800000.0,353.7475590825685
3045,xqc,h1-stair-v0,6,avg_return,900000.0,373.7370724891521
3046,xqc,h1-stair-v0,6,avg_return,1000000.0,475.47489642343805
3047,xqc,h1-stair-v0,7,avg_return,0.0,5.066577454099217
3048,xqc,h1-stair-v0,7,avg_return,100000.0,58.05131624033652
3049,xqc,h1-stair-v0,7,avg_return,200000.0,168.26882286699862
3050,xqc,h1-stair-v0,7,avg_return,300000.0,317.2710605676004
3051,xqc,h1-stair-v0,7,avg_return,400000.0,425.5227536130259
3052,xqc,h1-stair-v0,7,avg_return,500000.0,379.7001090160403
3053,xqc,h1-stair-v0,7,avg_return,600000.0,469.3294640369348
3054,xqc,h1-stair-v0,7,avg_return,700000.0,445.3256098952543
3055,xqc,h1-stair-v0,7,avg_return,800000.0,514.8892182834641
3056,xqc,h1-stair-v0,7,avg_return,900000.0,528.2044930862432
3057,xqc,h1-stair-v0,7,avg_return,1000000.0,563.399712057378
3058,xqc,h1-stair-v0,8,avg_return,0.0,1.508951077772275
3059,xqc,h1-stair-v0,8,avg_return,100000.0,79.38797516425093
3060,xqc,h1-stair-v0,8,avg_return,200000.0,303.5716461351906
3061,xqc,h1-stair-v0,8,avg_return,300000.0,419.6154552594819
3062,xqc,h1-stair-v0,8,avg_return,400000.0,456.7385312359688
3063,xqc,h1-stair-v0,8,avg_return,500000.0,449.3530092607119
3064,xqc,h1-stair-v0,8,avg_return,600000.0,409.17163517350616
3065,xqc,h1-stair-v0,8,avg_return,700000.0,509.8039907191747
3066,xqc,h1-stair-v0,8,avg_return,800000.0,517.3048271447194
3067,xqc,h1-stair-v0,8,avg_return,900000.0,529.7511476847648
3068,xqc,h1-stair-v0,8,avg_return,1000000.0,546.7352616201988
3069,xqc,h1-stair-v0,9,avg_return,0.0,2.5681432102100614
3070,xqc,h1-stair-v0,9,avg_return,100000.0,36.135956517142986
3071,xqc,h1-stair-v0,9,avg_return,200000.0,74.21540856761195
3072,xqc,h1-stair-v0,9,avg_return,300000.0,233.72068389731544
3073,xqc,h1-stair-v0,9,avg_return,400000.0,418.50965496142226
3074,xqc,h1-stair-v0,9,avg_return,500000.0,394.4984819847617
3075,xqc,h1-stair-v0,9,avg_return,600000.0,427.44598017455303
3076,xqc,h1-stair-v0,9,avg_return,700000.0,560.0901138413062
3077,xqc,h1-stair-v0,9,avg_return,800000.0,595.3573876873536
3078,xqc,h1-stair-v0,9,avg_return,900000.0,633.2835212590946
3079,xqc,h1-stair-v0,9,avg_return,1000000.0,626.8264488000077
3080,xqc,h1-crawl-v0,0,avg_return,0.0,308.3847955211536
3081,xqc,h1-crawl-v0,0,avg_return,100000.0,465.6556166428387
3082,xqc,h1-crawl-v0,0,avg_return,200000.0,524.2673738010867
3083,xqc,h1-crawl-v0,0,avg_return,300000.0,802.8891193118083
3084,xqc,h1-crawl-v0,0,avg_return,400000.0,779.3171035881612
3085,xqc,h1-crawl-v0,0,avg_return,500000.0,830.7969894134667
3086,xqc,h1-crawl-v0,0,avg_return,600000.0,886.0286658336606
3087,xqc,h1-crawl-v0,0,avg_return,700000.0,913.2647169430436
3088,xqc,h1-crawl-v0,0,avg_return,800000.0,918.3994180047956
3089,xqc,h1-crawl-v0,0,avg_return,900000.0,923.3263282428046
3090,xqc,h1-crawl-v0,0,avg_return,1000000.0,931.6738618375232
3091,xqc,h1-crawl-v0,1,avg_return,0.0,322.72573299254674
3092,xqc,h1-crawl-v0,1,avg_return,100000.0,522.2551650499851
3093,xqc,h1-crawl-v0,1,avg_return,200000.0,643.3152462864906
3094,xqc,h1-crawl-v0,1,avg_return,300000.0,803.3085399600383
3095,xqc,h1-crawl-v0,1,avg_return,400000.0,840.4107925956918
3096,xqc,h1-crawl-v0,1,avg_return,500000.0,898.6010515295202
3097,xqc,h1-crawl-v0,1,avg_return,600000.0,859.9816760420492
3098,xqc,h1-crawl-v0,1,avg_return,700000.0,941.0162115669722
3099,xqc,h1-crawl-v0,1,avg_return,800000.0,945.9681008240128
3100,xqc,h1-crawl-v0,1,avg_return,900000.0,956.357388688422
3101,xqc,h1-crawl-v0,1,avg_return,1000000.0,962.2328658402446
3102,xqc,h1-crawl-v0,2,avg_return,0.0,265.12039327535393
3103,xqc,h1-crawl-v0,2,avg_return,100000.0,515.0645425665382
3104,xqc,h1-crawl-v0,2,avg_return,200000.0,599.4684145603077
3105,xqc,h1-crawl-v0,2,avg_return,300000.0,816.304530994189
3106,xqc,h1-crawl-v0,2,avg_return,400000.0,939.2516493877348
3107,xqc,h1-crawl-v0,2,avg_return,500000.0,960.3537430025884
3108,xqc,h1-crawl-v0,2,avg_return,600000.0,962.5258652923696
3109,xqc,h1-crawl-v0,2,avg_return,700000.0,969.152438387862
3110,xqc,h1-crawl-v0,2,avg_return,800000.0,970.7976848527876
3111,xqc,h1-crawl-v0,2,avg_return,900000.0,971.8469859696406
3112,xqc,h1-crawl-v0,2,avg_return,1000000.0,972.5261386076118
3113,xqc,h1-crawl-v0,3,avg_return,0.0,203.72644968468543
3114,xqc,h1-crawl-v0,3,avg_return,100000.0,544.4089059211674
3115,xqc,h1-crawl-v0,3,avg_return,200000.0,769.6107255889677
3116,xqc,h1-crawl-v0,3,avg_return,300000.0,819.9331305142334
3117,xqc,h1-crawl-v0,3,avg_return,400000.0,934.3503392563972
3118,xqc,h1-crawl-v0,3,avg_return,500000.0,960.5256651806288
3119,xqc,h1-crawl-v0,3,avg_return,600000.0,966.6021701570622
3120,xqc,h1-crawl-v0,3,avg_return,700000.0,969.7942815204368
3121,xqc,h1-crawl-v0,3,avg_return,800000.0,969.4139391180182
3122,xqc,h1-crawl-v0,3,avg_return,900000.0,971.9255128661888
3123,xqc,h1-crawl-v0,3,avg_return,1000000.0,971.74720809446
3124,xqc,h1-crawl-v0,4,avg_return,0.0,270.66121468911393
3125,xqc,h1-crawl-v0,4,avg_return,100000.0,503.55451890510176
3126,xqc,h1-crawl-v0,4,avg_return,200000.0,632.9086583387693
3127,xqc,h1-crawl-v0,4,avg_return,300000.0,754.3455494048119
3128,xqc,h1-crawl-v0,4,avg_return,400000.0,945.550389760217
3129,xqc,h1-crawl-v0,4,avg_return,500000.0,955.7797835033552
3130,xqc,h1-crawl-v0,4,avg_return,600000.0,963.0484941190008
3131,xqc,h1-crawl-v0,4,avg_return,700000.0,964.565971818422
3132,xqc,h1-crawl-v0,4,avg_return,800000.0,968.5932176331502
3133,xqc,h1-crawl-v0,4,avg_return,900000.0,969.6556069008086
3134,xqc,h1-crawl-v0,4,avg_return,1000000.0,971.9873240649708
3135,xqc,h1-crawl-v0,5,avg_return,0.0,268.44306059787226
3136,xqc,h1-crawl-v0,5,avg_return,100000.0,497.3858178072838
3137,xqc,h1-crawl-v0,5,avg_return,200000.0,666.738227428408
3138,xqc,h1-crawl-v0,5,avg_return,300000.0,775.7321584469273
3139,xqc,h1-crawl-v0,5,avg_return,400000.0,926.3783791825444
3140,xqc,h1-crawl-v0,5,avg_return,500000.0,952.653739090194
3141,xqc,h1-crawl-v0,5,avg_return,600000.0,960.8363397167044
3142,xqc,h1-crawl-v0,5,avg_return,700000.0,968.4625334400532
3143,xqc,h1-crawl-v0,5,avg_return,800000.0,970.3486382767784
3144,xqc,h1-crawl-v0,5,avg_return,900000.0,970.9522488106674
3145,xqc,h1-crawl-v0,5,avg_return,1000000.0,971.7507599720273
3146,xqc,h1-crawl-v0,6,avg_return,0.0,290.2981878368863
3147,xqc,h1-crawl-v0,6,avg_return,100000.0,408.6615439696384
3148,xqc,h1-crawl-v0,6,avg_return,200000.0,623.2847827963718
3149,xqc,h1-crawl-v0,6,avg_return,300000.0,848.5891208045387
3150,xqc,h1-crawl-v0,6,avg_return,400000.0,930.1438656342708
3151,xqc,h1-crawl-v0,6,avg_return,500000.0,936.6594416463172
3152,xqc,h1-crawl-v0,6,avg_return,600000.0,962.6636371696848
3153,xqc,h1-crawl-v0,6,avg_return,700000.0,967.98184076879
3154,xqc,h1-crawl-v0,6,avg_return,800000.0,968.5373087490482
3155,xqc,h1-crawl-v0,6,avg_return,900000.0,970.8325184138045
3156,xqc,h1-crawl-v0,6,avg_return,1000000.0,972.854634298155
3157,xqc,h1-crawl-v0,7,avg_return,0.0,270.4700454145908
3158,xqc,h1-crawl-v0,7,avg_return,100000.0,431.3568925378105
3159,xqc,h1-crawl-v0,7,avg_return,200000.0,591.3747009245928
3160,xqc,h1-crawl-v0,7,avg_return,300000.0,717.2295734777155
3161,xqc,h1-crawl-v0,7,avg_return,400000.0,787.6051085400663
3162,xqc,h1-crawl-v0,7,avg_return,500000.0,784.1113842189112
3163,xqc,h1-crawl-v0,7,avg_return,600000.0,910.9447550487572
3164,xqc,h1-crawl-v0,7,avg_return,700000.0,920.6784443832752
3165,xqc,h1-crawl-v0,7,avg_return,800000.0,933.4551434786983
3166,xqc,h1-crawl-v0,7,avg_return,900000.0,938.678123624673
3167,xqc,h1-crawl-v0,7,avg_return,1000000.0,939.1438345549356
3168,xqc,h1-crawl-v0,8,avg_return,0.0,335.8869641855092
3169,xqc,h1-crawl-v0,8,avg_return,100000.0,353.7768106031508
3170,xqc,h1-crawl-v0,8,avg_return,200000.0,579.86465742672
3171,xqc,h1-crawl-v0,8,avg_return,300000.0,683.0569020931883
3172,xqc,h1-crawl-v0,8,avg_return,400000.0,851.2897799045301
3173,xqc,h1-crawl-v0,8,avg_return,500000.0,912.473867701599
3174,xqc,h1-crawl-v0,8,avg_return,600000.0,925.759173918558
3175,xqc,h1-crawl-v0,8,avg_return,700000.0,939.535058025587
3176,xqc,h1-crawl-v0,8,avg_return,800000.0,941.3157217157612
3177,xqc,h1-crawl-v0,8,avg_return,900000.0,946.9488320259588
3178,xqc,h1-crawl-v0,8,avg_return,1000000.0,949.4201362037212
3179,xqc,h1-crawl-v0,9,avg_return,0.0,161.35370773729636
3180,xqc,h1-crawl-v0,9,avg_return,100000.0,447.9798211787688
3181,xqc,h1-crawl-v0,9,avg_return,200000.0,644.4362455856327
3182,xqc,h1-crawl-v0,9,avg_return,300000.0,906.0308196543732
3183,xqc,h1-crawl-v0,9,avg_return,400000.0,907.3731838979044
3184,xqc,h1-crawl-v0,9,avg_return,500000.0,956.0882139885224
3185,xqc,h1-crawl-v0,9,avg_return,600000.0,959.0173378451308
3186,xqc,h1-crawl-v0,9,avg_return,700000.0,962.9313703819872
3187,xqc,h1-crawl-v0,9,avg_return,800000.0,966.3805475374857
3188,xqc,h1-crawl-v0,9,avg_return,900000.0,969.3348266332828
3189,xqc,h1-crawl-v0,9,avg_return,1000000.0,969.6594730989956
3190,xqc,h1-maze-v0,0,avg_return,0.0,109.08055232970094
3191,xqc,h1-maze-v0,0,avg_return,100000.0,251.56526036163987
3192,xqc,h1-maze-v0,0,avg_return,200000.0,203.0530942806672
3193,xqc,h1-maze-v0,0,avg_return,300000.0,334.8893188029057
3194,xqc,h1-maze-v0,0,avg_return,400000.0,345.03151206318483
3195,xqc,h1-maze-v0,0,avg_return,500000.0,341.98242795525573
3196,xqc,h1-maze-v0,0,avg_return,600000.0,352.77131164780997
3197,xqc,h1-maze-v0,0,avg_return,700000.0,341.40812498468597
3198,xqc,h1-maze-v0,0,avg_return,800000.0,329.5666833529215
3199,xqc,h1-maze-v0,0,avg_return,900000.0,347.1923678547387
3200,xqc,h1-maze-v0,0,avg_return,1000000.0,314.1358071190708
3201,xqc,h1-maze-v0,1,avg_return,0.0,110.9404891818904
3202,xqc,h1-maze-v0,1,avg_return,100000.0,177.48983601346043
3203,xqc,h1-maze-v0,1,avg_return,200000.0,248.1399061812468
3204,xqc,h1-maze-v0,1,avg_return,300000.0,354.6178087196386
3205,xqc,h1-maze-v0,1,avg_return,400000.0,330.058112081539
3206,xqc,h1-maze-v0,1,avg_return,500000.0,349.7836278051276
3207,xqc,h1-maze-v0,1,avg_return,600000.0,352.47321618822525
3208,xqc,h1-maze-v0,1,avg_return,700000.0,328.040352406813
3209,xqc,h1-maze-v0,1,avg_return,800000.0,336.28058510003495
3210,xqc,h1-maze-v0,1,avg_return,900000.0,260.183080170276
3211,xqc,h1-maze-v0,1,avg_return,1000000.0,297.34886298563407
3212,xqc,h1-maze-v0,2,avg_return,0.0,104.27368138331596
3213,xqc,h1-maze-v0,2,avg_return,100000.0,128.70762043039505
3214,xqc,h1-maze-v0,2,avg_return,200000.0,312.59567140124005
3215,xqc,h1-maze-v0,2,avg_return,300000.0,321.75709621645467
3216,xqc,h1-maze-v0,2,avg_return,400000.0,348.0077847024157
3217,xqc,h1-maze-v0,2,avg_return,500000.0,334.846566476279
3218,xqc,h1-maze-v0,2,avg_return,600000.0,335.9024670396311
3219,xqc,h1-maze-v0,2,avg_return,700000.0,336.5494773080911
3220,xqc,h1-maze-v0,2,avg_return,800000.0,348.42721924982254
3221,xqc,h1-maze-v0,2,avg_return,900000.0,348.8488091885346
3222,xqc,h1-maze-v0,2,avg_return,1000000.0,341.96555495060284
3223,xqc,h1-maze-v0,3,avg_return,0.0,104.41475601097676
3224,xqc,h1-maze-v0,3,avg_return,100000.0,150.77509643685715
3225,xqc,h1-maze-v0,3,avg_return,200000.0,353.44809868376785
3226,xqc,h1-maze-v0,3,avg_return,300000.0,320.1409107721729
3227,xqc,h1-maze-v0,3,avg_return,400000.0,348.1230878675252
3228,xqc,h1-maze-v0,3,avg_return,500000.0,330.40631633863626
3229,xqc,h1-maze-v0,3,avg_return,600000.0,349.76369476226415
3230,xqc,h1-maze-v0,3,avg_return,700000.0,353.6763658426709
3231,xqc,h1-maze-v0,3,avg_return,800000.0,360.68803919804446
3232,xqc,h1-maze-v0,3,avg_return,900000.0,339.53662420272406
3233,xqc,h1-maze-v0,3,avg_return,1000000.0,349.88141212985414
3234,xqc,h1-maze-v0,4,avg_return,0.0,107.26410664070184
3235,xqc,h1-maze-v0,4,avg_return,100000.0,136.77274538397492
3236,xqc,h1-maze-v0,4,avg_return,200000.0,259.5664182737334
3237,xqc,h1-maze-v0,4,avg_return,300000.0,261.4119860107818
3238,xqc,h1-maze-v0,4,avg_return,400000.0,280.2783246875168
3239,xqc,h1-maze-v0,4,avg_return,500000.0,268.04536817572256
3240,xqc,h1-maze-v0,4,avg_return,600000.0,345.34981066226317
3241,xqc,h1-maze-v0,4,avg_return,700000.0,336.6414405738289
3242,xqc,h1-maze-v0,4,avg_return,800000.0,358.2479881997259
3243,xqc,h1-maze-v0,4,avg_return,900000.0,349.5697741507748
3244,xqc,h1-maze-v0,4,avg_return,1000000.0,325.09027608879626
3245,xqc,h1-maze-v0,5,avg_return,0.0,109.25558805594376
3246,xqc,h1-maze-v0,5,avg_return,100000.0,157.4725329783151
3247,xqc,h1-maze-v0,5,avg_return,200000.0,290.18727843393845
3248,xqc,h1-maze-v0,5,avg_return,300000.0,332.21116994841833
3249,xqc,h1-maze-v0,5,avg_return,400000.0,327.0593190412859
3250,xqc,h1-maze-v0,5,avg_return,500000.0,270.02872630656026
3251,xqc,h1-maze-v0,5,avg_return,600000.0,347.024108757941
3252,xqc,h1-maze-v0,5,avg_return,700000.0,344.98519384271816
3253,xqc,h1-maze-v0,5,avg_return,800000.0,344.03180881077805
3254,xqc,h1-maze-v0,5,avg_return,900000.0,338.46819468776755
3255,xqc,h1-maze-v0,5,avg_return,1000000.0,339.9114200398084
3256,xqc,h1-maze-v0,6,avg_return,0.0,106.72509654660377
3257,xqc,h1-maze-v0,6,avg_return,100000.0,209.52558828288056
3258,xqc,h1-maze-v0,6,avg_return,200000.0,223.12831290418677
3259,xqc,h1-maze-v0,6,avg_return,300000.0,336.08785727601577
3260,xqc,h1-maze-v0,6,avg_return,400000.0,355.2017229269201
3261,xqc,h1-maze-v0,6,avg_return,500000.0,324.7065471074015
3262,xqc,h1-maze-v0,6,avg_return,600000.0,352.41217306524516
3263,xqc,h1-maze-v0,6,avg_return,700000.0,342.5094784845468
3264,xqc,h1-maze-v0,6,avg_return,800000.0,335.34205629191325
3265,xqc,h1-maze-v0,6,avg_return,900000.0,330.0561389715952
3266,xqc,h1-maze-v0,6,avg_return,1000000.0,346.0828304592586
3267,xqc,h1-maze-v0,7,avg_return,0.0,104.97393701810248
3268,xqc,h1-maze-v0,7,avg_return,100000.0,257.3250566356353
3269,xqc,h1-maze-v0,7,avg_return,200000.0,302.78143250660617
3270,xqc,h1-maze-v0,7,avg_return,300000.0,317.44797728385294
3271,xqc,h1-maze-v0,7,avg_return,400000.0,361.3348848790921
3272,xqc,h1-maze-v0,7,avg_return,500000.0,352.71894912160207
3273,xqc,h1-maze-v0,7,avg_return,600000.0,290.7198082755262
3274,xqc,h1-maze-v0,7,avg_return,700000.0,341.8985906777368
3275,xqc,h1-maze-v0,7,avg_return,800000.0,330.83797267494697
3276,xqc,h1-maze-v0,7,avg_return,900000.0,292.87834311043497
3277,xqc,h1-maze-v0,7,avg_return,1000000.0,343.26730457819843
3278,xqc,h1-maze-v0,8,avg_return,0.0,103.9363304023248
3279,xqc,h1-maze-v0,8,avg_return,100000.0,178.7939624532453
3280,xqc,h1-maze-v0,8,avg_return,200000.0,258.639177577556
3281,xqc,h1-maze-v0,8,avg_return,300000.0,333.04520483689714
3282,xqc,h1-maze-v0,8,avg_return,400000.0,283.557068421252
3283,xqc,h1-maze-v0,8,avg_return,500000.0,310.90557806717544
3284,xqc,h1-maze-v0,8,avg_return,600000.0,307.64995708731055
3285,xqc,h1-maze-v0,8,avg_return,700000.0,356.89594524379953
3286,xqc,h1-maze-v0,8,avg_return,800000.0,364.3525942946729
3287,xqc,h1-maze-v0,8,avg_return,900000.0,323.79187574608886
3288,xqc,h1-maze-v0,8,avg_return,1000000.0,327.4073838190287
3289,xqc,h1-maze-v0,9,avg_return,0.0,107.9926375992912
3290,xqc,h1-maze-v0,9,avg_return,100000.0,163.52983409539692
3291,xqc,h1-maze-v0,9,avg_return,200000.0,314.4833456755834
3292,xqc,h1-maze-v0,9,avg_return,300000.0,325.6903198336835
3293,xqc,h1-maze-v0,9,avg_return,400000.0,341.4263233123239
3294,xqc,h1-maze-v0,9,avg_return,500000.0,320.0454782993199
3295,xqc,h1-maze-v0,9,avg_return,600000.0,351.61294786358724
3296,xqc,h1-maze-v0,9,avg_return,700000.0,345.9339459247907
3297,xqc,h1-maze-v0,9,avg_return,800000.0,329.19614380173965
3298,xqc,h1-maze-v0,9,avg_return,900000.0,343.19197572742917
3299,xqc,h1-maze-v0,9,avg_return,1000000.0,345.92234462399176
3300,xqc,h1-run-v0,0,avg_return,0.0,1.4183871393413705
3301,xqc,h1-run-v0,0,avg_return,100000.0,13.899784720845512
3302,xqc,h1-run-v0,0,avg_return,200000.0,37.34821945395317
3303,xqc,h1-run-v0,0,avg_return,300000.0,128.00497223087268
3304,xqc,h1-run-v0,0,avg_return,400000.0,118.94512617529912
3305,xqc,h1-run-v0,0,avg_return,500000.0,187.2443112996246
3306,xqc,h1-run-v0,0,avg_return,600000.0,164.52539792369416
3307,xqc,h1-run-v0,0,avg_return,700000.0,198.76029142067608
3308,xqc,h1-run-v0,0,avg_return,800000.0,163.3119937429365
3309,xqc,h1-run-v0,0,avg_return,900000.0,327.26832759124994
3310,xqc,h1-run-v0,0,avg_return,1000000.0,378.2536093395611
3311,xqc,h1-run-v0,1,avg_return,0.0,4.335776368708538
3312,xqc,h1-run-v0,1,avg_return,100000.0,11.092527778540932
3313,xqc,h1-run-v0,1,avg_return,200000.0,19.434092015238033
3314,xqc,h1-run-v0,1,avg_return,300000.0,69.56699467228881
3315,xqc,h1-run-v0,1,avg_return,400000.0,81.52826865082457
3316,xqc,h1-run-v0,1,avg_return,500000.0,122.08223487740328
3317,xqc,h1-run-v0,1,avg_return,600000.0,156.16678496632483
3318,xqc,h1-run-v0,1,avg_return,700000.0,98.82893819444132
3319,xqc,h1-run-v0,1,avg_return,800000.0,214.39688020252584
3320,xqc,h1-run-v0,1,avg_return,900000.0,317.63703957341704
3321,xqc,h1-run-v0,1,avg_return,1000000.0,620.9353160420225
3322,xqc,h1-run-v0,2,avg_return,0.0,1.1377238985584832
3323,xqc,h1-run-v0,2,avg_return,100000.0,10.89270940421961
3324,xqc,h1-run-v0,2,avg_return,200000.0,33.26525713985096
3325,xqc,h1-run-v0,2,avg_return,300000.0,101.04927384665218
3326,xqc,h1-run-v0,2,avg_return,400000.0,105.13142274366255
3327,xqc,h1-run-v0,2,avg_return,500000.0,137.2370605816017
3328,xqc,h1-run-v0,2,avg_return,600000.0,455.9281549187297
3329,xqc,h1-run-v0,2,avg_return,700000.0,571.0735056941126
3330,xqc,h1-run-v0,2,avg_return,800000.0,701.3801995233757
3331,xqc,h1-run-v0,2,avg_return,900000.0,778.8126595467704
3332,xqc,h1-run-v0,2,avg_return,1000000.0,793.0004684284331
3333,xqc,h1-run-v0,3,avg_return,0.0,1.8130506841073368
3334,xqc,h1-run-v0,3,avg_return,100000.0,9.976908157561372
3335,xqc,h1-run-v0,3,avg_return,200000.0,28.66505774885374
3336,xqc,h1-run-v0,3,avg_return,300000.0,71.80260780228627
3337,xqc,h1-run-v0,3,avg_return,400000.0,137.52621461036486
3338,xqc,h1-run-v0,3,avg_return,500000.0,183.93697005275604
3339,xqc,h1-run-v0,3,avg_return,600000.0,179.058065151953
3340,xqc,h1-run-v0,3,avg_return,700000.0,215.4773214414933
3341,xqc,h1-run-v0,3,avg_return,800000.0,175.5535746890705
3342,xqc,h1-run-v0,3,avg_return,900000.0,231.96603202292235
3343,xqc,h1-run-v0,3,avg_return,1000000.0,221.05914017756783
3344,xqc,h1-run-v0,4,avg_return,0.0,2.6968689834711665
3345,xqc,h1-run-v0,4,avg_return,100000.0,5.5441539784973255
3346,xqc,h1-run-v0,4,avg_return,200000.0,18.451526509706348
3347,xqc,h1-run-v0,4,avg_return,300000.0,28.132448520131163
3348,xqc,h1-run-v0,4,avg_return,400000.0,114.7082242743533
